#t Vm Li6 Li7 Q A delta7 Li
1635 -10.2408615944638 1.20290084606337 14.6440205744335 129.799265336061 20 12.8728688215558 15.8469214204969
1640 -10.2687145530463 1.20480063102478 14.6671998552364 129.768901742104 20 12.8764216548658 15.8720004862612
1645 -10.2965351781532 1.2066986984597 14.6903581639005 129.738566972428 20 12.8799589602897 15.8970568623602
1650 -10.324323132265 1.20859505683746 14.7134956035718 129.708260979453 20 12.8834808288383 15.9220906604093
1655 -10.3520780883749 1.21048971448916 14.7366122757183 129.677983715424 20 12.8869873510205 15.9471019902075
1660 -10.379799729754 1.21238267961042 14.7597082801627 129.647735132414 20 12.8904786168424 15.9720909597731
1665 -10.4074877497223 1.21427396026412 14.7827837151157 129.617515182338 20 12.8939547158091 15.9970576753798
1670 -10.4351418514239 1.21616356438302 14.8058386772079 129.587323816953 20 12.8974157369224 16.0220022415909
1675 -10.4627617476064 1.21805149977235 14.8288732615215 129.557160987873 20 12.9008617686825 16.0469247612939
1680 -10.4903471604063 1.21993777411242 14.8518875616213 129.527026646572 20 12.9042928990883 16.0718253357337
1685 -10.517897821137 1.22182239496102 14.8748816695844 129.496920744391 20 12.907709215636 16.0967040645454
1690 -10.5454134700829 1.22370536975596 14.8978556760306 129.46684323255 20 12.911110805321 16.1215610457866
1695 -10.5728938562967 1.22558670581741 14.9208096701511 129.436794062149 20 12.9144977546383 16.1463963759685
1700 -10.600338737401 1.22746641035025 14.9437437397369 129.406773184178 20 12.9178701495818 16.1712101500871
1705 -10.6277478793948 1.22934449044639 14.9666579712069 129.376780549524 20 12.9212280756463 16.1960024616533
1710 -10.6551210564634 1.23122095308704 14.9895524496353 129.346816108974 20 12.9245716178272 16.2207734027223
1715 -10.6824580507919 1.23309580514488 15.0124272587782 129.316879813226 20 12.9279008606213 16.2455230639231
1720 -10.7097586523839 1.23496905338626 15.0352824811003 129.286971612892 20 12.9312158880279 16.2702515344866
1725 -10.7370226588824 1.23684070447329 15.0581181978 129.257091458504 20 12.9345167835502 16.2949589022733
1730 -10.7642498753959 1.23871076496598 15.0809344888353 129.22723930052 20 12.9378036301948 16.3196452538012
1735 -10.7914401143269 1.24057924132419 15.1037314329479 129.197415089332 20 12.941076510474 16.3443106742721
1740 -10.8185931952051 1.24244613990971 15.1265091076883 129.167618775268 20 12.9443355064063 16.368955247598
1745 -10.845708944523 1.24431146698817 15.1492675894384 129.1378503086 20 12.9475806995176 16.3935790564265
1750 -10.8727871955762 1.24617522873097 15.1720069534357 129.108109639548 20 12.9508121708424 16.4181821821666
1755 -10.8998277883058 1.24803743121718 15.1947272737957 129.078396718285 20 12.9540300009243 16.4427647050129
1760 -10.926830569145 1.24989808043532 15.2174286235344 129.048711494943 20 12.9572342698188 16.4673267039697
1765 -10.9537953908687 1.25175718228523 15.2401110745898 129.019053919616 20 12.9604250570936 16.4918682568751
1770 -10.9807221124461 1.25361474257983 15.262774697844 128.989423942369 20 12.9636024418294 16.5163894404238
1775 -11.0076105988963 1.2554707670468 15.2854195631436 128.959821513235 20 12.9667665026236 16.5408903301904
1780 -11.0344607211478 1.25732526133032 15.3080457393205 128.930246582229 20 12.9699173175883 16.5653710006508
1785 -11.0612723558997 1.25917823099274 15.3306532942123 128.900699099343 20 12.9730549643556 16.589831525205
1790 -11.0880453854869 1.26102968151618 15.3532422946818 128.871179014557 20 12.9761795200762 16.6142719761979
1795 -11.1147796977476 1.26287961830413 15.3758128066362 128.841686277841 20 12.9792910614226 16.6386924249404
1800 -11.1414751858939 1.26472804668305 15.3983648950468 128.812220839159 20 12.9823896645895 16.6630929417298
1805 -11.1681317483846 1.26657497190384 15.4208986239665 128.782782648471 20 12.9854754052976 16.6874735958704
1810 -11.1947492888018 1.2684203991434 15.4434140565491 128.75337165574 20 12.9885483587928 16.7118344556925
1815 -11.2213277157288 1.27026433350607 15.4659112550664 128.723987810934 20 12.9916085998494 16.7361755885725
1820 -11.2478669426316 1.27210678002507 15.488390280926 128.694631064032 20 12.9946562027716 16.7604970609511
1825 -11.2743668877425 1.27394774366393 15.5108511946883 128.665301365022 20 12.9976912413956 16.7847989383522
1830 -11.3008274739463 1.27578722931783 15.5332940560834 128.63599866391 20 13.0007137890906 16.8090812854012
1835 -11.3272486286685 1.27762524181504 15.5557189240273 128.606722910722 20 13.0037239187619 16.8333441658424
1840 -11.3536302837671 1.27946178591813 15.5781258566386 128.577474055505 20 13.006721702852 16.8575876425567
1845 -11.379972375425 1.28129686632539 15.6005149112533 128.548252048333 20 13.0097072133419 16.8818117775787
1850 -11.4062748440461 1.28313048767199 15.6228861444412 128.519056839307 20 13.0126805217547 16.9060166321132
1855 -11.4325376341532 1.28496265453134 15.6452396120205 128.489888378563 20 13.0156416991567 16.9302022665518
1860 -11.4587606942877 1.2867933714162 15.6675753690728 128.460746616267 20 13.0185908161586 16.954368740489
1865 -11.484943976912 1.28862264277999 15.6898934699577 128.431631502629 20 13.0215279429193 16.9785161127377
1870 -11.5110874383136 1.29045047301785 15.7121939683267 128.402542987893 20 13.0244531491464 17.0026444413446
1875 -11.5371910385117 1.2922768664679 15.7344769171377 128.373481022349 20 13.0273665040992 17.0267537836056
1880 -11.5632547411653 1.29410182741226 15.7567423686681 128.344445556333 20 13.0302680765901 17.0508441960803
1885 -11.589278513484 1.29592536007824 15.7789903745286 128.315436540229 20 13.033157934988 17.0749157346068
1890 -11.6152623261394 1.29774746863938 15.801220985676 128.286453924469 20 13.0360361472184 17.0989684543154
1895 -11.6412061531803 1.29956815721649 15.8234342524264 128.257497659542 20 13.0389027807676 17.1230024096429
1900 -11.667109971948 1.30138742987872 15.8456302244673 128.228567695989 20 13.0417579026834 17.147017654346
1905 -11.6929737629946 1.30320529064457 15.8678089508703 128.199663984411 20 13.044601579578 17.1710142415149
1910 -11.7187975100024 1.30502174348287 15.8899704801031 128.170786475466 20 13.0474338776301 17.1949922235859
1915 -11.7445811997051 1.30683679231376 15.9121148600411 128.141935119876 20 13.050254862587 17.2189516523549
1920 -11.7703248218115 1.30865044100966 15.9342421379794 128.113109868426 20 13.0530645997669 17.242892578989
1925 -11.7960283689298 1.31046269339617 15.9563523606437 128.084310671968 20 13.0558631540607 17.2668150540399
1930 -11.8216918364941 1.31227355325302 15.9784455742016 128.055537481419 20 13.0586505899351 17.2907191274547
1935 -11.8473152226923 1.31408302431495 16.0005218242737 128.02679024777 20 13.0614269714342 17.3146048485887
1940 -11.8728985283961 1.31589111027258 16.0225811559438 127.998068922079 20 13.0641923621819 17.3384722662164
1945 -11.8984417570916 1.3176978147733 16.0446236137698 127.969373455481 20 13.0669468253841 17.3623214285431
1950 -11.9239449148124 1.31950314142207 16.0666492417934 127.940703799183 20 13.0696904238314 17.3861523832155
1955 -11.9494080100735 1.32130709378229 16.0886580835509 127.912059904471 20 13.0724232199007 17.4099651773332
1960 -11.9748310538066 1.32310967537658 16.1106501820822 127.883441722707 20 13.075145275558 17.4337598574587
1965 -12.0002140592977 1.32491088968757 16.1326255799408 127.854849205336 20 13.0778566523611 17.4575364696283
1970 -12.025557042125 1.3267107401587 16.1545843192033 127.826282303881 20 13.0805574114603 17.481295059362
1975 -12.0508600200987 1.32850923019494 16.1765264414784 127.79774096995 20 13.0832476136027 17.5050356716733
1980 -12.076123013202 1.33030636316359 16.198451987916 127.769225155233 20 13.0859273191326 17.5287583510796
1985 -12.1013460435338 1.33210214239495 16.2203609992162 127.740734811509 20 13.0885965879961 17.5524631416112
1990 -12.1265291352518 1.33389657118307 16.2422535156378 127.712269890639 20 13.0912554797409 17.5761500868208
1995 -12.1516723145179 1.33568965278644 16.2641295770066 127.683830344578 20 13.0939040535212 17.599819229793
2000 -12.1767756094438 1.33748139042866 16.2859892227242 127.655416125365 20 13.0965423680969 17.6234706131529
2005 -12.2018390500388 1.33927178729914 16.3078324917757 127.627027185132 20 13.0991704818391 17.6471042790749
2010 -12.2268626681578 1.34106084655374 16.329659422738 127.598663476104 20 13.1017884527298 17.6707202692917
2015 -12.2518464974512 1.34284857131539 16.3514700537872 127.570324950596 20 13.1043963383668 17.6943186251026
2020 -12.2767905733155 1.34463496467477 16.3732644227067 127.542011561018 20 13.1069941959638 17.7178993873814
2025 -12.3016949328453 1.3464200296909 16.3950425668943 127.513723259877 20 13.1095820823535 17.7414625965852
2030 -12.326559614786 1.3482037693917 16.41680452337 127.485459999772 20 13.1121600539905 17.7650082927617
2035 -12.3513846594879 1.34998618677469 16.4385503287826 127.457221733402 20 13.1147281669526 17.7885365155572
2040 -12.3761701088612 1.35176728480746 16.4602800194171 127.429008413563 20 13.1172864769444 17.8120473042246
2045 -12.4009160063319 1.35354706642829 16.4819936312017 127.400819993148 20 13.1198350392978 17.83554069763
2050 -12.4256223967989 1.35532553454671 16.5036911997141 127.372656425153 20 13.1223739089763 17.8590167342609
2055 -12.4502893265917 1.35710269204401 16.5253727601887 127.344517662671 20 13.1249031405758 17.8824754522327
2060 -12.47491684343 1.35887854177383 16.5470383475224 127.316403658898 20 13.1274227883276 17.9059168892963
2065 -12.4995049963825 1.36065308656261 16.5686879962816 127.288314367131 20 13.1299329061005 17.9293410828442
2070 -12.5240538358285 1.36242632921017 16.5903217407079 127.260249740771 20 13.1324335474039 17.9527480699181
2075 -12.5485634134192 1.36419827249014 16.6119396147244 127.23220973332 20 13.1349247653887 17.9761378872146
2080 -12.5730337820403 1.36596891915053 16.6335416519417 127.204194298387 20 13.1374066128502 17.9995105710923
2085 -12.5974649957749 1.36773827191415 16.6551278856637 127.176203389684 20 13.1398791422308 18.0228661575779
2090 -12.6218571098685 1.36950633347909 16.6766983488931 127.148236961027 20 13.1423424056218 18.0462046823722
2095 -12.6462101806933 1.3712731065192 16.6982530743374 127.120294966341 20 13.1447964547662 18.0695261808566
2100 -12.6705242657143 1.37303859368455 16.7197920944139 127.092377359655 20 13.1472413410594 18.0928306880984
2105 -12.6947994234558 1.37480279760181 16.7413154412554 127.064484095105 20 13.1496771155546 18.1161182388572
2110 -12.7190357134687 1.37656572087477 16.7628231467155 127.036615126937 20 13.1521038289615 18.1393888675903
2115 -12.7432331962989 1.37832736608467 16.7843152423735 127.008770409501 20 13.1545215316504 18.1626426084581
2120 -12.7673919334554 1.38008773579071 16.8057917595394 126.980949897259 20 13.1569302736549 18.1858794953301
2125 -12.7915119873808 1.38184683253038 16.8272527292591 126.95315354478 20 13.1593301046726 18.2090995617895
2130 -12.8155934214208 1.3836046588199 16.8486981823192 126.925381306743 20 13.1617210740691 18.2323028411391
2135 -12.8396362997953 1.38536121715458 16.8701281492515 126.897633137936 20 13.1641032308782 18.2554893664061
2140 -12.8636406875701 1.38711651000924 16.8915426603378 126.869908993257 20 13.166476623806 18.2786591703471
2145 -12.8876066506293 1.38887053983855 16.9129417456145 126.842208827716 20 13.1688413012319 18.301812285453
2150 -12.9115342556476 1.39062330907739 16.9343254348767 126.814532596432 20 13.1711973112112 18.3249487439541
2155 -12.9354235700647 1.39237482014127 16.9556937576832 126.786880254636 20 13.1735447014774 18.3480685778245
2160 -12.9592746620587 1.39412507542659 16.97704674336 126.75925175767 20 13.1758835194449 18.3711718187866
2165 -12.983087600521 1.39587407731105 16.998384421005 126.731647060988 20 13.178213812209 18.394258498316
2170 -13.006862455032 1.39762182815397 17.0197068194919 126.704066120154 20 13.1805356265511 18.4173286476458
2175 -13.0305992958367 1.3993683302966 17.0410139674742 126.676508890847 20 13.1828490089385 18.4403822977708
2180 -13.054298193821 1.40111358606248 17.0623058933893 126.648975328857 20 13.1851540055279 18.4634194794518
2185 -13.0779592204892 1.40285759775771 17.0835826254621 126.621465390086 20 13.1874506621663 18.4864402232198
2190 -13.1015824479413 1.4046003676713 17.1048441917086 126.59397903055 20 13.1897390243949 18.5094445593799
2195 -13.1251679488508 1.40634189807545 17.1260906199402 126.566516206376 20 13.1920191374488 18.5324325180157
2200 -13.1487157964441 1.40808219122585 17.1473219377668 126.539076873807 20 13.1942910462617 18.5554041289927
2205 -13.1722260644788 1.40982124936198 17.1685381726004 126.511660989196 20 13.1965547954662 18.5783594219624
2210 -13.1956988272237 1.41155907470738 17.1897393516586 126.484268509012 20 13.1988104293967 18.601298426366
2215 -13.2191341594389 1.41329566946994 17.2109255019682 126.456899389835 20 13.2010579920911 18.6242211714381
2220 -13.2425321363563 1.41503103584217 17.232096650368 126.42955358836 20 13.2032975272924 18.6471276862102
2225 -13.2658928336608 1.41676517600147 17.2532528235128 126.402231061396 20 13.2055290784527 18.6700179995142
2230 -13.2892163274713 1.41849809211038 17.2743940478757 126.374931765865 20 13.2077526887322 18.6928921399861
2235 -13.3125026943233 1.42022978631685 17.2955203497519 126.347655658803 20 13.2099684010043 18.7157501360688
2240 -13.3357520111508 1.42196026075448 17.3166317552616 126.320402697359 20 13.2121762578556 18.7385920160161
2245 -13.3589643552692 1.42368951754278 17.3377282903527 126.293172838798 20 13.2143763015888 18.7614178078954
2250 -13.3821398043587 1.42541755878739 17.3588099808039 126.265966040495 20 13.2165685742245 18.7842275395913
2255 -13.4052784364475 1.42714438658033 17.3798768522279 126.238782259943 20 13.2187531175028 18.8070212388083
2260 -13.4283803298963 1.42887000300024 17.4009289300736 126.211621454746 20 13.2209299728856 18.8297989330738
2265 -13.4514455633824 1.43059441011258 17.4219662396292 126.184483582624 20 13.2230991815592 18.8525606497417
2270 -13.4744742158844 1.43231760996986 17.4429888060248 126.157368601409 20 13.2252607844354 18.8753064159947
2275 -13.4974663666676 1.43403960461187 17.4639966542353 126.130276469048 20 13.2274148221532 18.8980362588471
2280 -13.5204220952694 1.4357603960659 17.4849898090824 126.103207143601 20 13.2295613350819 18.9207502051483
2285 -13.5433414814852 1.43747998634691 17.5059682952377 126.076160583241 20 13.2317003633222 18.9434482815846
2290 -13.5662246053545 1.43919837745775 17.5269321372249 126.049136746258 20 13.233831946708 18.9661305146827
2295 -13.5890715471475 1.44091557138939 17.5478813594223 126.02213559105 20 13.2359561248094 18.9887969308117
2300 -13.6118823873523 1.44263157012107 17.5688159860651 125.995157076134 20 13.2380729369324 19.0114475561862
2305 -13.6346572066615 1.44434637562051 17.5897360412477 125.968201160138 20 13.2401824221231 19.0340824168683
2310 -13.6573960859604 1.44605998984412 17.6106415489263 125.941267801801 20 13.2422846191687 19.0567015387704
2315 -13.6800991063144 1.44777241473715 17.6315325329205 125.91435695998 20 13.2443795665991 19.0793049476576
2320 -13.7027663489573 1.44948365223386 17.6524090169162 125.887468593641 20 13.2464673026889 19.10189266915
2325 -13.7253978952796 1.45119370425774 17.6732710244672 125.860602661865 20 13.2485478654589 19.124464728725
2330 -13.7479938268176 1.45290257272166 17.6941185789976 125.833759123846 20 13.2506212926793 19.1470211517193
2335 -13.7705542252421 1.45461025952804 17.7149517038038 125.806937938888 20 13.2526876218695 19.1695619633318
2340 -13.7930791723477 1.45631676656899 17.7357704220562 125.780139066411 20 13.2547468903017 19.1920871886252
2345 -13.8155687500425 1.45802209572651 17.7565747568017 125.753362465945 20 13.256799135001 19.2145968525282
2350 -13.8380230403382 1.45972624887265 17.7773647309652 125.726608097133 20 13.258844392749 19.2370909798378
2355 -13.8604421253395 1.46142922786962 17.7981403673517 125.699875919731 20 13.2608827000842 19.2595695952213
2360 -13.882826087235 1.46313103456999 17.818901688648 125.673165893606 20 13.2629140933043 19.282032723218
2365 -13.9051750082879 1.46483167081681 17.8396487174249 125.646477978735 20 13.2649386084678 19.3044803882417
2370 -13.9274889708262 1.46653113844377 17.8603814761382 125.619812135209 20 13.2669562813956 19.326912614582
2375 -13.9497680572345 1.46822943927533 17.8810999871313 125.593168323231 20 13.268967147674 19.3493294264066
2380 -13.9720123499449 1.46992657512688 17.9018042726363 125.566546503111 20 13.2709712426535 19.3717308477632
2385 -13.9942219314287 1.47162254780486 17.9224943547761 125.539946635275 20 13.2729686014543 19.394116902581
2390 -14.0163968841882 1.47331735910689 17.9431702555656 125.513368680255 20 13.2749592589647 19.4164876146725
2395 -14.0385372907483 1.47501101082193 17.9638319969135 125.486812598698 20 13.2769432498443 19.4388430077355
2400 -14.0606432336494 1.47670350473037 17.9844796006241 125.460278351357 20 13.278920608526 19.4611831053545
2405 -14.0827147954391 1.47839484260419 18.0051130883985 125.433765899099 20 13.2808913692166 19.4835079310027
2410 -14.1047520586652 1.48008502620705 18.0257324818362 125.407275202899 20 13.2828555658988 19.5058175080432
2415 -14.1267551058684 1.48177405729446 18.0463378024365 125.38080622384 20 13.2848132323342 19.528111859731
2420 -14.1487240195754 1.48346193761385 18.0669290716003 125.354358923117 20 13.286764402062 19.5503910092141
2425 -14.1706588822919 1.4851486689047 18.087506310631 125.327933262034 20 13.2887091084031 19.5726549795357
2430 -14.1925597764959 1.48683425289866 18.1080695407362 125.301529202003 20 13.2906473844621 19.5949037936349
2435 -14.2144267846318 1.48851869131967 18.1286187830291 125.275146704543 20 13.292579263126 19.6171374743488
2440 -14.2362599891033 1.49020198588405 18.1491540585297 125.248785731286 20 13.2945047770683 19.6393560444137
2445 -14.2580594722681 1.49188413830063 18.1696753881659 125.222446243968 20 13.2964239587496 19.6615595264665
2450 -14.2798253164314 1.49356515027082 18.1901827927752 125.196128204434 20 13.2983368404198 19.683747943046
2455 -14.3015576038404 1.49524502348874 18.2106762931058 125.169831574637 20 13.3002434541185 19.7059213165946
2460 -14.3232564166786 1.49692375964132 18.2311559098176 125.143556316639 20 13.3021438316776 19.728079669459
2465 -14.3449218370606 1.4986013604084 18.2516216634837 125.117302392607 20 13.3040380047225 19.7502230238921
2470 -14.3665539470262 1.50027782746279 18.2720735745914 125.091069764814 20 13.3059260046731 19.7723514020542
2475 -14.3881528285361 1.50195316247042 18.2925116635433 125.064858395643 20 13.307807862746 19.7944648260137
2480 -14.4097185634661 1.50362736709039 18.3129359506586 125.03866824758 20 13.309683609956 19.816563317749
2485 -14.4312512336028 1.5053004429751 18.3333464561743 125.012499283219 20 13.3115532771173 19.8386468991494
2490 -14.4527509206386 1.50697239177028 18.3537432002459 124.986351465259 20 13.3134168948446 19.8607155920162
2495 -14.4742177061674 1.50864321511514 18.3741262029487 124.960224756506 20 13.3152744935552 19.8827694180638
2500 -14.4956516716797 1.51031291464242 18.3944954842788 124.934119119868 20 13.3171261034706 19.9048083989212
2505 -14.5170528985588 1.51198149197847 18.4148510641543 124.908034518361 20 13.3189717546167 19.9268325561328
2510 -14.5384214680763 1.51364894874337 18.435192962416 124.881970915104 20 13.3208114768268 19.9488419111593
2515 -14.5597574613881 1.51531528655096 18.4555211988284 124.855928273321 20 13.3226452997419 19.9708364853794
2520 -14.5810609595305 1.51698050700895 18.475835793081 124.82990655634 20 13.3244732528133 19.99281630009
2525 -14.6023320434163 1.518644611719 18.496136764789 124.803905727593 20 13.3262953653017 20.014781376508
2530 -14.6235707938315 1.52030760227676 18.516424133494 124.777925750615 20 13.3281116662813 20.0367317357708
2535 -14.6447772914309 1.521969480272 18.5366979186653 124.751966589044 20 13.3299221846401 20.0586673989373
2540 -14.6659516167355 1.52363024728863 18.5569581397007 124.726028206621 20 13.33172694908 20.0805883869893
2545 -14.6870938501284 1.5252899049048 18.577204815927 124.70011056719 20 13.3335259881202 20.1024947208318
2550 -14.7082040718522 1.52694845469296 18.5974379666015 124.674213634697 20 13.3353193300978 20.1243864212944
2555 -14.7292823620054 1.52860589821994 18.6176576109122 124.648337373191 20 13.3371070031678 20.1462635091321
2560 -14.7503288005392 1.530262237047 18.6378637679789 124.622481746821 20 13.338889035307 20.1681260050259
2565 -14.7713434672553 1.5319174727299 18.6580564568542 124.596646719837 20 13.3406654543133 20.1899739295841
2570 -14.792326441802 1.53357160681898 18.678235696524 124.570832256593 20 13.3424362878074 20.2118073033429
2575 -14.8132778036724 1.53522464085921 18.698401505908 124.545038321541 20 13.344201563235 20.2336261467672
2580 -14.8341976322009 1.53687657639023 18.7185539038613 124.519264879235 20 13.3459613078668 20.2554304802515
2585 -14.8550860065613 1.53852741494647 18.7386929091743 124.493511894327 20 13.3477155488004 20.2772203241208
2590 -14.8759430057638 1.54017715805714 18.758818540574 124.467779331572 20 13.3494643129624 20.2989956986311
2595 -14.8967687086528 1.54182580724634 18.7789308167241 124.442067155822 20 13.3512076271074 20.3207566239704
2600 -14.9175631939047 1.5434733640331 18.7990297562265 124.416375332029 20 13.3529455178223 20.3425031202596
2605 -14.9383265400253 1.54511982993142 18.8191153776213 124.390703825244 20 13.3546780115246 20.3642352075527
2610 -14.9590588253478 1.54676520645035 18.8391876993877 124.365052600617 20 13.3564051344657 20.385952905838
2615 -14.9797601280308 1.54840949509403 18.8592467399448 124.339421623396 20 13.3581269127308 20.4076562350388
2620 -15.0004305260563 1.55005269736174 18.879292517652 124.313810858926 20 13.3598433722415 20.4293452150138
2625 -15.0210700972273 1.55169481474798 18.89932505081 124.288220272651 20 13.3615545387558 20.4510198655579
2630 -15.0416789191667 1.55333584874246 18.9193443576608 124.262649830111 20 13.3632604378691 20.4726802064032
2635 -15.0622570693147 1.55497580083023 18.9393504563889 124.237099496945 20 13.3649610950166 20.4943262572191
2640 -15.0828046249278 1.55661467249165 18.9593433651217 124.211569238886 20 13.3666565354742 20.5159580376134
2645 -15.1033216630764 1.5582524652025 18.97932310193 124.186059021767 20 13.3683467843584 20.5375755671325
2650 -15.1238082606437 1.559889180434 18.9992896848286 124.160568811512 20 13.370031866629 20.5591788652626
2655 -15.1442644943242 1.56152481965283 19.019243131777 124.135098574146 20 13.3717118070891 20.5807679514298
2660 -15.1646904406217 1.56315938432125 19.0391834606797 124.109648275787 20 13.3733866303873 20.6023428450009
2665 -15.1850861758485 1.56479287589705 19.0591106893869 124.084217882647 20 13.3750563610182 20.623903565284
2670 -15.2054517761237 1.56642529583366 19.0790248356952 124.058807361035 20 13.3767210233233 20.6454501315289
2675 -15.2257873173718 1.56805664558019 19.0989259173479 124.033416677353 20 13.3783806414929 20.666982562928
2680 -15.2460928753217 1.56968692658143 19.1188139520352 124.008045798098 20 13.3800352395663 20.6885008786166
2685 -15.2663685255057 1.57131614027793 19.1386889573955 123.982694689861 20 13.3816848414332 20.7100050976735
2690 -15.2866143432575 1.57294428810601 19.1585509510153 123.957363319326 20 13.3833294708356 20.7314952391213
2695 -15.3068304037124 1.57457137149784 19.1783999504297 123.932051653269 20 13.3849691513677 20.7529713219275
2700 -15.3270167818049 1.57619739188144 19.198235973123 123.906759658562 20 13.3866039064776 20.7744333650045
2705 -15.3471735522689 1.57782235068073 19.2180590365295 123.881487302167 20 13.3882337594686 20.7958813872102
2710 -15.3673007896359 1.57944624931558 19.2378691580331 123.856234551139 20 13.3898587334986 20.8173154073487
2715 -15.3873985682347 1.58106908920183 19.2576663549687 123.831001372626 20 13.3914788515845 20.8387354441705
2720 -15.4074669621902 1.58269087175132 19.2774506446219 123.805787733866 20 13.3930941365992 20.8601415163733
2725 -15.4275060454226 1.58431159837197 19.2972220442301 123.780593602188 20 13.3947046112759 20.881533642602
2730 -15.447515891647 1.58593127046775 19.3169805709821 123.755418945015 20 13.3963102982075 20.9029118414499
2735 -15.4674965743722 1.58754988943877 19.3367262420194 123.730263729858 20 13.3979112198475 20.9242761314581
2740 -15.4874481669004 1.58916745668127 19.3564590744358 123.705127924319 20 13.3995073985118 20.9456265311171
2745 -15.5073707423265 1.59078397358769 19.3761790852786 123.68001149609 20 13.40109885638 20.9669630588663
2750 -15.5272643735373 1.59239944154666 19.3958862915482 123.654914412954 20 13.4026856154945 20.9882857330949
2755 -15.5471291332113 1.59401386194309 19.4155807101991 123.629836642782 20 13.4042676977637 21.0095945721422
2760 -15.5669650938176 1.59562723615814 19.43526235814 123.604778153534 20 13.4058451249615 21.0308895942981
2765 -15.5867723276162 1.59723956556928 19.4549312522341 123.57973891326 20 13.4074179187289 21.0521708178033
2770 -15.606550906657 1.59885085155034 19.4745874092996 123.554718890097 20 13.4089861005751 21.07343826085
2775 -15.6263009027794 1.60046109547149 19.4942308461103 123.529718052273 20 13.4105496918779 21.0946919415818
2780 -15.6460223876123 1.6020702986993 19.5138615793954 123.5047363681 20 13.412108713885 21.1159318780947
2785 -15.6657154325734 1.60367846259679 19.5334796258403 123.479773805981 20 13.4136631877151 21.1371580884371
2790 -15.685380108869 1.60528558852339 19.5530850020866 123.454830334404 20 13.4152131343583 21.15837059061
2795 -15.7050164874937 1.60689167783504 19.5726777247328 123.429905921946 20 13.4167585746774 21.1795694025678
2800 -15.7246246392303 1.60849673188418 19.5922578103343 123.405000537268 20 13.418299529409 21.2007545422185
2805 -15.7442046346493 1.61010075201977 19.6118252754041 123.380114149121 20 13.4198360191637 21.2219260274239
2810 -15.7637565441089 1.61170373958734 19.6313801364126 123.355246726337 20 13.421368064428 21.243083876
2815 -15.7832804377548 1.61330569592899 19.6509224097884 123.330398237839 20 13.4228956855642 21.2642281057174
2820 -15.8027763855202 1.61490662238346 19.6704521119182 123.305568652633 20 13.4244189028121 21.2853587343017
2825 -15.8222444571252 1.61650652028608 19.6899692591476 123.280757939809 20 13.4259377362893 21.3064757794336
2830 -15.8416847220775 1.61810539096887 19.7094738677807 123.255966068543 20 13.4274522059927 21.3275792587496
2835 -15.8610972496714 1.61970323576051 19.7289659540811 123.231193008097 20 13.428962331798 21.3486691898417
2840 -15.8804821089886 1.62130005598639 19.7484455342719 123.206438727815 20 13.4304681334625 21.3697455902583
2845 -15.8998393688978 1.62289585296865 19.7679126245357 123.181703197126 20 13.4319696306247 21.3908084775043
2850 -15.9191690980547 1.62449062802614 19.7873672410153 123.156986385542 20 13.4334668428056 21.4118578690414
2855 -15.9384713649019 1.62608438247452 19.8068093998137 123.132288262658 20 13.4349597894086 21.4328937822882
2860 -15.9577462376694 1.6276771176262 19.8262391169947 123.107608798154 20 13.4364484897223 21.4539162346209
2865 -15.9769937843743 1.62926883479046 19.8456564085826 123.082947961791 20 13.4379329629195 21.4749252433731
2870 -15.996214072821 1.63085953527336 19.8650612905631 123.058305723413 20 13.4394132280584 21.4959208258365
2875 -16.0154071706013 1.63244922037786 19.8844537788831 123.033682052946 20 13.440889304084 21.5169029992609
2880 -16.0345731450945 1.63403789140377 19.903833889451 123.009076920397 20 13.4423612098287 21.5378717808548
2885 -16.0537120634677 1.63562554964781 19.9232016381372 122.984490295856 20 13.4438289640126 21.558827187785
2890 -16.0728239926757 1.63721219640362 19.9425570407742 122.959922149494 20 13.4452925852453 21.5797692371778
2895 -16.0919089994617 1.63879783296176 19.9619001131567 122.935372451562 20 13.4467520920252 21.6006979461184
2900 -16.1109671503567 1.64038246060977 19.9812308710419 122.910841172392 20 13.4482075027418 21.6216133316517
2905 -16.1299985116804 1.64196608063214 20.0005493301501 122.886328282397 20 13.4496588356756 21.6425154107822
2910 -16.1490031495414 1.64354869431037 20.0198555061642 122.86183375207 20 13.4511061089992 21.6634042004746
2915 -16.1679811298369 1.64513030292295 20.0391494147307 122.837357551983 20 13.4525493407776 21.6842797176537
2920 -16.1869325182536 1.64671090774543 20.0584310714593 122.812899652788 20 13.4539885489702 21.7051419792048
2925 -16.2058573802677 1.64829051005038 20.0777004919235 122.788460025217 20 13.4554237514299 21.7259910019739
2930 -16.224755781145 1.64986911110744 20.0969576916607 122.764038640079 20 13.4568549659047 21.7468268027681
2935 -16.2436277859418 1.65144671218334 20.1162026861722 122.739635468263 20 13.4582822100382 21.7676493983556
2940 -16.2624734595045 1.65302331454189 20.1354354909239 122.715250480736 20 13.4597055013712 21.7884588054658
2945 -16.2812928664705 1.65459891944403 20.154656121346 122.690883648544 20 13.4611248573413 21.80925504079
2950 -16.3000860712683 1.65617352814783 20.1738645928334 122.66653494281 20 13.4625402952842 21.8300381209812
2955 -16.3188531381178 1.6577471419085 20.193060920746 122.642204334734 20 13.4639518324333 21.8508080626545
